id,University_Name,Country,country_code,web_pages,QS_2024_Rank,Academic Reputation Score,Employer Reputation Score,Faculty Student Score,Citations per Faculty Score,International Faculty Score,International Students Score,International Research Network Score,Employment Outcomes Score,Sustainability Score,QS_Overall_Score,World_Rank,National_Rank,QS_Rank,THE_Rank,ARWU_Rank,Enrollment,Undergrad_Students,Postgrad_Students,Faculty_Count,Student_Faculty_Ratio,Research_Output,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,CWUR_World_Rank,CWUR_National_Rank,Education Rank,Employability Rank,Faculty Rank,Research Rank,CWUR_Score,THE_Rank_Current,Student Population,Students to Staff Ratio,International Students,THE_Overall_Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,Established_Year,Total_Students,Number_of_Campuses,Programs_Offered,University_Type,Total_Faculty,Campus_Area_Acres,City,Region,Research_Output_New,Student_Faculty_Ratio_New,International_Students_New,Faculty_Count_New,Publications_Count,Citations_Count,Quality_of_Education,Quality_of_Faculty,Alumni_Employment,Influence,Patents,CWUR_Score_New,Quality_Publications,city,region,female_percentage,male_percentage,subject_field,research_productivity_index
2913,manipal university,india,IN,http://www.manipal.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914,manipur university,india,IN,http://www.manipur.nic.in/maniuniversity.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2915,moulana azad national urdu university,india,IN,http://www.manuu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,makanlal chutur vedi university,india,IN,http://www.mcu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,maharshi dayanand sarswati university ajmer,india,IN,http://www.mdsuajmer.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2918,"maharishi dayanand university, rohtak",india,IN,http://www.mdurohtak.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919,mahatma gandhi kashi vidyapith,india,IN,http://www.mgkvp.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2920,"maharaja ganga singh university, bikaner",india,IN,http://www.mgsubikaner.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,"mahatma gandhi university, kerala",india,IN,http://www.mgu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922,mahatma jyotiba phule rohilkhand university bareilly,india,IN,http://www.mjpru.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2923,madurai kamaraj university,india,IN,http://www.mkuhyd.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2924,marathwada agricultural university,india,IN,http://mkv2.mah.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2925,mohan lal sukhadia university,india,IN,http://www.mlsu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2926,motilal nehru national institute of technology,india,IN,http://www.mnnit.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2927,madhya pradesh bhoj (open) university,india,IN,http://www.mpbou.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,mahatma phule agricultural university,india,IN,http://mpkv.mah.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2929,maharaja sayajirao university of baroda,india,IN,http://www.msubaroda.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2930,university of mumbai,india,IN,http://www.mu.ac.in/,751-760,8.1,25.0,2.4,25.0,2.0,3.5,1.1,70.5,10.5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public,,,Mumbai,Asia,Very High,8.0,,,,,,,,,,,,,,,,,
2931,acharya nagarjuna university,india,IN,http://www.nagarjunauniversity.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.0,"6,220",7.6,7%,24.434999999999995,45.0,9.9,16.8,27.6,28.6,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2932,nagaland university,india,IN,http://www.nagauniv.org.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2933,nagpur university,india,IN,http://www.nagpur-university.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2934,nalanda open university,india,IN,http://www.nalandaopenuniversity.info/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2935,"national museum institute of history of art, conservation and museology",india,IN,http://www.nationalmuseumindia.org/nmi/index.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2936,university of north bengal,india,IN,http://www.nbu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2937,national dairy research institute,india,IN,http://ndri.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2938,narendra deva university of agriculture and technology,india,IN,http://www.nduat.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2939,north eastern hill university,india,IN,http://www.nehu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2940,hemchandracharay north gujarat university,india,IN,http://www.ngu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2941,national institute of mental health and neuro sciences,india,IN,http://www.nimhans.kar.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2942,nizam's institute of medical sciences,india,IN,http://nims.ap.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2943,institute of management studies,india,IN,http://www.nims.net.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2944,nirma university,india,IN,http://www.nirmauni.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2945,national institute of industrial engineering,india,IN,http://www.nitie.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2946,national institute of technology agartala,india,IN,http://www.nita.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,national institute of technology andhra pradesh,india,IN,http://www.nitandhra.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2948,national institute of technology arunachal pradesh,india,IN,http://www.nitap.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2949,national institute of technology calicut,india,IN,http://www.nitc.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2950,national institute of technology delhi,india,IN,http://www.nitdelhi.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.0,"1,329",13.8,3%,29.828,32.7,13.9,44.5,20.7,26.3,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2951,national institute of technology durgapur,india,IN,http://www.nitdgp.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,national institute of technology goa,india,IN,http://www.nitgoa.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2953,national institute of technology hamirpur,india,IN,http://www.nith.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2954,national institute of technology jamshedpur,india,IN,http://www.nitjsr.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,national institute of technology kurukshetra,india,IN,http://www.nitkkr.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956,national institute of technology manipur,india,IN,http://www.nitmanipur.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2957,national institute of technology meghalaya,india,IN,http://www.nitm.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.0,"1,020",13.2,3%,28.245,32.7,12.3,39.1,29.1,28.5,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2958,national institute of technology mizoram,india,IN,http://www.nitmz.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2959,national institute of technology nagaland,india,IN,http://www.nitnagaland.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960,national institute of technology patna,india,IN,http://www.nitp.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,national institute of technology puducherry,india,IN,http://www.nitpy.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,national institute of technology raipur,india,IN,http://www.nitrr.ac.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,national institute of technology rourkela,india,IN,http://www.nitrkl.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.0,"7,763",19.0,4%,39.60699999999999,34.3,20.5,63.8,66.4,23.3,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,national institute of technology sikkim,india,IN,http://www.nitsikkim.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,national institute of technology silchar,india,IN,http://www.nits.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0,"4,599",11.7,3%,37.7135,37.5,18.9,61.7,24.5,22.4,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,national institute of technology srinagar,india,IN,http://www.nitsri.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.0,"3,598",13.3,0%,28.259,30.5,13.3,41.7,19.3,28.3,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,national institute of technology surathkal,india,IN,"http://www.nitk.ac.in/, http://www.nitk.edu.in/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,national institute of technology trichy,india,IN,http://www.nitt.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,national institute of technology uttarakhand,india,IN,http://www.nituk.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,national institute of technology warangal,india,IN,http://www.nitw.ernet.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.0,"6,938",16.5,5%,28.502,26.6,13.3,45.9,27.7,25.6,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,national law school of india university,india,IN,http://www.nls.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,narsee monjee institute of management studies,india,IN,http://www.nmims.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,north maharashtra university,india,IN,http://www.nmu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,netaji subhas institute of technology,india,IN,http://www.nsit.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,osmania university,india,IN,http://www.osmania.ac.in/,1201-1400,4.7,3.5,3.5,17.5,,5.9,1.0,7.5,1,-,,,,,,,,,,,,,,,,,,,,,,,,,1282.0,"10,493",25.3,2%,30.611,34.7,19.0,39.2,34.3,23.1,2026.0,,,,,Public,,,Hyderabad,Asia,Very High,24.0,572,396,,,,,,,,,,,,,,,
2976,sri padmavati women's university,india,IN,http://www.padmavatiwomen-univ.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,pandit deendayal petroleum university,india,IN,http://www.pdpu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,punjab agricultural university,india,IN,http://www.pau.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.0,55.0,267,-,-,1852,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,dr. panjabrao deshmukh krishi vidyapeeth,india,IN,http://www.pdkv.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,parul university,india,IN,http://www.paruluniversity.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,punjab engineering college,india,IN,http://www.pec.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,pes university,india,IN,http://www.pes.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,postgraduate lnstitute of medical education and research,india,IN,http://www.pgimer.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,pondicherry university,india,IN,http://www.pondiuni.org/,1201-1400,4.0,1.9,6.5,12.2,1.1,1.1,1.2,4.7,8.4,-,,,,,,,,,322,19.0,Very High,,,,,,,,,,,,,,1280.0,"9,378",20.3,0%,30.628,34.1,17.4,40.6,41.0,22.7,2026.0,,,,,Public,,,Puducherry,Asia,Very High,19.0,40,322,,,,,,,,,,Puducherry,Asia,46.0,54.0,,33.06666667
2985,psg college of technology,india,IN,http://www.psgtech.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.0,"7,957",14.0,0%,19.602,21.5,9.8,25.1,37.5,18.5,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,jai narain vyas university,india,IN,http://www.ptetjnvu.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,punjab technical university,india,IN,http://www.ptu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2988,panjab university,india,IN,http://www.puchd.ac.in/,1001-1200,6.7,5.9,5.6,21.0,,1.8,1.9,29.8,2.2,-,,,,,,,,,"1,048",17.0,Very High,,,,,,,730.0,8.0,513,705,-,694,72.1,665.0,"16,479",15.9,2%,42.09,38.2,19.6,71.2,48.3,24.6,2026.0,,,,,Public,,,Chandigarh,Asia,Very High,17.0,43,"1,048",720.0,368.0,333.0,218.0,167.0,786.0,824.0,44.8,811.0,Chandigarh,Asia,51.0,49.0,"Chemistry,History, Philosophy & Theology,Accounting & Finance,Communication & Media Studies,Economics & Econometrics,Geography,Mechanical & Aerospace Engineering,Law,Psychology,Business & Management,Physics & Astronomy,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Computer Science,Sociology,Archaeology,Education,Mathematics & Statistics,Sport Science,Medicine & Dentistry,Politics & International Studies (incl Development Studies),General Engineering,Languages, Literature & Linguistics,Other Health,Electrical & Electronic Engineering,Biological Sciences",41.1
2989,punjabi university patiala,india,IN,http://www.punjabiuniversity.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990,patna university,india,IN,http://puonline.bih.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2991,rajendra agricultural university,india,IN,http://www.pusavarsity.org.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2992,rabindra bharati university,india,IN,http://www.rabindrabharatiuniversity.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2993,ranchi university,india,IN,http://www.ranchiuniversity.org.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,"rajasthan agricultural university, bikaner",india,IN,http://www.raubikaner.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2995,rani durgavati university,india,IN,http://www.rdunijbpin.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996,rajiv gandhi technical university (university of technology of madhya pradesh),india,IN,http://www.rgtu.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2997,rajiv gandhi university,india,IN,http://www.rgu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2998,rajitlal institute of technology & health sciences (riths),india,IN,http://www.riths.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2999,dr. ram manohar lohia avadh university,india,IN,http://www.rmlau.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3000,pandit ravi shankar shukla university,india,IN,http://www.rsuniversity.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001,rajasthan technical university,india,IN,http://www.rtu.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,mahatma gandhi chitrakut gramoday university,india,IN,http://www.ruraluniversity-chitrakoot.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3003,"dr. hari singh gour university, formerly university of sagar",india,IN,http://www.sagaruniversity.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3004,sambalpur university,india,IN,http://www.sambalpuruniversitypgc.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,national sanskrit university,india,IN,http://www.sanskrit.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,sastra university,india,IN,http://www.sastra.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464.0,"11,847",13.9,0%,27.891,27.6,11.0,42.8,41.6,27.4,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3007,sathyabama university,india,IN,http://www.sathyabamauniv.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3008,saurashtra university,india,IN,http://www.saurashtrauniversity.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,sree chitra tirunal institute for medical sciences and technology,india,IN,http://sctimst.ker.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3010,sardarkrushinagar dantiwada agricultural university,india,IN,http://www.sdau.edu.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,sanjay gandhi postgraduate lnstitute of medical sciences,india,IN,http://www.sgpgi.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3012,south gujarat university,india,IN,http://www.sgu.ernet.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3013,"shobhit university, meerut",india,IN,http://www.shobhituniversity.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,shridhar university,india,IN,http://www.shridharuniversity.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,vikrama simhapuri university,india,IN,http://www.simhapuriuniv.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,symbiosis international university,india,IN,http://www.siu.edu.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.0,"22,845",14.4,7%,41.613,29.3,15.8,80.2,27.0,43.3,2026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,shri jagannath sanskrit university,india,IN,http://www.sjsv.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,sido kanhu murmu university,india,IN,http://www.skmu.edu.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,sher-e-kashmir university of agricultural sciences and technology,india,IN,http://www.skuastkashmir.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,sri krishnadevaraya university,india,IN,http://skuniv.ap.nic.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,shri lal bahadur shastri rashtriya sanskrit vidyapeetha,india,IN,http://www.slbsrsv.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,smk fomra institute of technology,india,IN,http://www.smkfomra.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,"sikkim manipal university of health, medical and technological sciences",india,IN,http://www.smu.edu.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,shreemati nathibai damodar thackersey women's university,india,IN,http://www.sndt.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,sikha 'o' anushandhan university,india,IN,http://www.soauniversity.ac.in/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
