country_code,country_name,year,gdp_per_capita_usd,education_expenditure_pct_gdp,tertiary_enrollment_ratio,population,literacy_rate_pct,data_source,download_timestamp_utc
TCD,Chad,2022,966.036468278568,2.6016118897064,,18455316.0,,World Bank API,2026-07-13 06:56:42 UTC
TCD,Chad,2023,949.991054236266,3.20149725837724,,19319064.0,,World Bank API,2026-07-13 06:56:42 UTC
TCD,Chad,2024,980.668312111718,,,20299123.0,,World Bank API,2026-07-13 06:56:42 UTC
CHI,Channel Islands,2020,56785.9402005039,,,166235.0,,World Bank API,2026-07-13 06:56:42 UTC
CHI,Channel Islands,2021,66915.3963925722,,,166741.0,,World Bank API,2026-07-13 06:56:42 UTC
CHI,Channel Islands,2022,67627.1417347907,,,167215.0,,World Bank API,2026-07-13 06:56:42 UTC
CHI,Channel Islands,2023,74585.5224096294,,,167691.0,,World Bank API,2026-07-13 06:56:42 UTC
CHI,Channel Islands,2024,,,,168126.0,,World Bank API,2026-07-13 06:56:42 UTC
CHL,Chile,2020,13117.9930230086,5.62992000579834,89.1124877929688,19370624.0,,World Bank API,2026-07-13 06:56:42 UTC
CHL,Chile,2021,16216.1840860289,5.00225019454956,96.2227935791016,19456334.0,,World Bank API,2026-07-13 06:56:42 UTC
CHL,Chile,2022,15399.1044717559,4.91201019287109,99.3372802734375,19553036.0,,World Bank API,2026-07-13 06:56:42 UTC
CHL,Chile,2023,17081.5180740049,,104.734062194824,19658835.0,,World Bank API,2026-07-13 06:56:42 UTC
CHL,Chile,2024,16658.9652720351,,110.176902770996,19764771.0,,World Bank API,2026-07-13 06:56:42 UTC
CHN,China,2020,10627.4637989619,,61.6124675996947,1411100000.0,96.7399978637695,World Bank API,2026-07-13 06:56:42 UTC
CHN,China,2021,12887.4357242941,,66.8186077597542,1412360000.0,,World Bank API,2026-07-13 06:56:42 UTC
CHN,China,2022,12970.6056414327,,71.5799465086024,1412175000.0,,World Bank API,2026-07-13 06:56:42 UTC
CHN,China,2023,12951.1782397043,3.89714002609253,74.5933014618366,1410710000.0,,World Bank API,2026-07-13 06:56:42 UTC
CHN,China,2024,13293.1162269366,,76.8757843123403,1408975000.0,,World Bank API,2026-07-13 06:56:42 UTC
COL,Colombia,2020,5339.68711357943,5.26166009902954,55.7331085205078,50629997.0,95.6399993896484,World Bank API,2026-07-13 06:56:42 UTC
COL,Colombia,2021,6222.62164397614,,58.3159217834473,51188173.0,95.6606500324449,World Bank API,2026-07-13 06:56:42 UTC
COL,Colombia,2022,6680.44506854481,,59.2901382446289,51737944.0,95.31030793119,World Bank API,2026-07-13 06:56:42 UTC
COL,Colombia,2023,7012.49169137756,,,52321152.0,95.4566254983696,World Bank API,2026-07-13 06:56:42 UTC
COL,Colombia,2024,7951.08624019412,,,52886363.0,95.3399963378906,World Bank API,2026-07-13 06:56:42 UTC
COM,Comoros,2020,1527.16991011916,2.37805076679617,,802163.0,,World Bank API,2026-07-13 06:56:42 UTC
COM,Comoros,2021,1587.72988658008,2.27485390045927,,818174.0,75.6201980162165,World Bank API,2026-07-13 06:56:42 UTC
COM,Comoros,2022,1533.87755393614,2.43164424110924,,834188.0,,World Bank API,2026-07-13 06:56:42 UTC
COM,Comoros,2023,1723.89474946474,2.34146896682989,,850387.0,,World Bank API,2026-07-13 06:56:42 UTC
COM,Comoros,2024,1857.87060684189,,,866628.0,,World Bank API,2026-07-13 06:56:42 UTC
COD,"Congo, Dem. Rep.",2020,486.425572682256,2.62263835311571,6.37987995147705,95989998.0,65.6828744335957,World Bank API,2026-07-13 06:56:42 UTC
COD,"Congo, Dem. Rep.",2021,595.743074403567,2.66048474102788,,99148932.0,,World Bank API,2026-07-13 06:56:42 UTC
COD,"Congo, Dem. Rep.",2022,687.738587554685,2.84466514463005,,102396968.0,,World Bank API,2026-07-13 06:56:42 UTC
COD,"Congo, Dem. Rep.",2023,660.21205238997,,,105789731.0,68.5,World Bank API,2026-07-13 06:56:42 UTC
COD,"Congo, Dem. Rep.",2024,692.887665085098,,,109276265.0,,World Bank API,2026-07-13 06:56:42 UTC
COG,"Congo, Rep.",2020,1993.586671931,4.22208879466149,,5752791.0,,World Bank API,2026-07-13 06:56:42 UTC
COG,"Congo, Rep.",2021,2516.16255145432,3.31281536274069,,5892183.0,,World Bank API,2026-07-13 06:56:42 UTC
COG,"Congo, Rep.",2022,2620.83804267402,2.72738253259215,,6035104.0,,World Bank API,2026-07-13 06:56:42 UTC
COG,"Congo, Rep.",2023,2477.97845544866,3.34005209256916,10.3812103271484,6182885.0,,World Bank API,2026-07-13 06:56:42 UTC
COG,"Congo, Rep.",2024,2482.2489948456,,,6332961.0,,World Bank API,2026-07-13 06:56:42 UTC
CRI,Costa Rica,2020,12475.6852076814,6.62899017333984,,5034320.0,,World Bank API,2026-07-13 06:56:42 UTC
CRI,Costa Rica,2021,12962.2716075659,6.24842977523804,,5059988.0,,World Bank API,2026-07-13 06:56:42 UTC
CRI,Costa Rica,2022,13971.7649991294,5.5472297668457,,5081765.0,,World Bank API,2026-07-13 06:56:42 UTC
CRI,Costa Rica,2023,17140.771430122,5.31208992004395,,5105525.0,,World Bank API,2026-07-13 06:56:42 UTC
CRI,Costa Rica,2024,18853.2828705886,,,5129910.0,,World Bank API,2026-07-13 06:56:42 UTC
CIV,Cote d'Ivoire,2020,2179.72934832935,3.78674006462097,10.2664091345849,28915449.0,,World Bank API,2026-07-13 06:56:42 UTC
CIV,Cote d'Ivoire,2021,2455.98127641148,3.32717990875244,10.7725833415282,29639736.0,50.0,World Bank API,2026-07-13 06:56:42 UTC
CIV,Cote d'Ivoire,2022,2333.37128301259,3.47484993934631,11.1134926507622,30395002.0,,World Bank API,2026-07-13 06:56:42 UTC
CIV,Cote d'Ivoire,2023,2591.9659048119,3.39421010017395,11.5724272130065,31165654.0,,World Bank API,2026-07-13 06:56:42 UTC
CIV,Cote d'Ivoire,2024,2727.8935220697,3.61279988288879,12.3354902267456,31934230.0,,World Bank API,2026-07-13 06:56:42 UTC
HRV,Croatia,2020,14807.5559227544,4.40854978561401,74.738037109375,3914206.0,,World Bank API,2026-07-13 06:56:42 UTC
HRV,Croatia,2021,17788.7601163765,4.0916600227356,78.0067901611328,3878981.0,,World Bank API,2026-07-13 06:56:42 UTC
HRV,Croatia,2022,18465.531473659,,80.7626724243164,3855641.0,,World Bank API,2026-07-13 06:56:42 UTC
HRV,Croatia,2023,22183.4982258492,,81.1775207519531,3859686.0,,World Bank API,2026-07-13 06:56:42 UTC
HRV,Croatia,2024,24049.9441746337,,,3866200.0,,World Bank API,2026-07-13 06:56:42 UTC
CUB,Cuba,2020,9605.27914559614,11.5248184008093,46.7357262964117,11176354.0,,World Bank API,2026-07-13 06:56:42 UTC
CUB,Cuba,2021,,9.3858620562531,51.8885571735926,11122168.0,,World Bank API,2026-07-13 06:56:42 UTC
CUB,Cuba,2022,,8.44086351669284,,11059820.0,,World Bank API,2026-07-13 06:56:42 UTC
CUB,Cuba,2023,,,49.7285704304293,11019931.0,,World Bank API,2026-07-13 06:56:42 UTC
CUB,Cuba,2024,,,43.1040700506779,10979783.0,,World Bank API,2026-07-13 06:56:42 UTC
CUW,Curacao,2020,16299.8134688605,7.11645238834347,,155482.0,,World Bank API,2026-07-13 06:56:42 UTC
CUW,Curacao,2021,17795.5826483092,6.18160236726664,,153948.0,,World Bank API,2026-07-13 06:56:42 UTC
CUW,Curacao,2022,20057.1404960105,6.08167033605813,,153321.0,,World Bank API,2026-07-13 06:56:42 UTC
CUW,Curacao,2023,21217.8109173312,5.30074159005788,,154654.0,,World Bank API,2026-07-13 06:56:42 UTC
CUW,Curacao,2024,22832.895498987,5.44313725490196,,155967.0,,World Bank API,2026-07-13 06:56:42 UTC
CYP,Cyprus,2020,28130.330078125,5.56462001800537,102.390762329102,1302247.0,,World Bank API,2026-07-13 06:56:42 UTC
CYP,Cyprus,2021,32937.8359375,5.08247995376587,106.362930297852,1317309.0,,World Bank API,2026-07-13 06:56:42 UTC
CYP,Cyprus,2022,33231.05078125,4.74210977554321,105.384979248047,1331370.0,,World Bank API,2026-07-13 06:56:42 UTC
CYP,Cyprus,2023,36623.70703125,,107.26212310791,1344976.0,,World Bank API,2026-07-13 06:56:42 UTC
CYP,Cyprus,2024,38674.3125,,120.87727355957,1358282.0,,World Bank API,2026-07-13 06:56:42 UTC
CZE,Czechia,2020,23472.8915454417,4.62503004074097,67.1843719482422,10697858.0,,World Bank API,2026-07-13 06:56:42 UTC
CZE,Czechia,2021,27696.4619527544,4.65163993835449,69.8369293212891,10505772.0,,World Bank API,2026-07-13 06:56:42 UTC
CZE,Czechia,2022,28282.2236715857,4.30291986465454,70.8145904541016,10672118.0,,World Bank API,2026-07-13 06:56:42 UTC
CZE,Czechia,2023,31761.5944102491,,66.7282867431641,10864042.0,,World Bank API,2026-07-13 06:56:42 UTC
CZE,Czechia,2024,31827.7552539413,,,10905028.0,,World Bank API,2026-07-13 06:56:42 UTC
DNK,Denmark,2020,60985.4885601514,7.38574981689453,82.6643295288086,5831404.0,,World Bank API,2026-07-13 06:56:42 UTC
DNK,Denmark,2021,69340.7334922138,6.95915985107422,83.982292175293,5856733.0,,World Bank API,2026-07-13 06:56:42 UTC
DNK,Denmark,2022,67781.0940939514,6.35586023330688,84.5866088867188,5903037.0,,World Bank API,2026-07-13 06:56:42 UTC
DNK,Denmark,2023,68043.5466971243,,81.2308197021484,5946952.0,,World Bank API,2026-07-13 06:56:42 UTC
DNK,Denmark,2024,71026.4832271897,,78.9604110717773,5976992.0,,World Bank API,2026-07-13 06:56:42 UTC
DJI,Djibouti,2020,2844.88810647853,,,1105188.0,,World Bank API,2026-07-13 06:56:42 UTC
DJI,Djibouti,2021,3025.91126413549,,,1121248.0,,World Bank API,2026-07-13 06:56:42 UTC
DJI,Djibouti,2022,3133.25779772463,,,1137096.0,,World Bank API,2026-07-13 06:56:42 UTC
DJI,Djibouti,2023,3381.29779710722,,,1152944.0,,World Bank API,2026-07-13 06:56:42 UTC
DJI,Djibouti,2024,3552.72335079222,,,1168722.0,,World Bank API,2026-07-13 06:56:42 UTC
DMA,Dominica,2020,7827.74842680426,4.45777988433838,,67573.0,,World Bank API,2026-07-13 06:56:42 UTC
DMA,Dominica,2021,8376.40414141113,5.71689183034862,,67202.0,,World Bank API,2026-07-13 06:56:42 UTC
DMA,Dominica,2022,9323.66089490562,6.04314243406571,,66826.0,,World Bank API,2026-07-13 06:56:42 UTC
DMA,Dominica,2023,9912.96212766668,4.69423746286593,,66510.0,,World Bank API,2026-07-13 06:56:42 UTC
DMA,Dominica,2024,10405.2787777582,5.38572189060925,,66205.0,,World Bank API,2026-07-13 06:56:42 UTC
DOM,Dominican Republic,2020,7135.22273255899,4.51769850778985,58.7264105314523,11008300.0,93.6926372060753,World Bank API,2026-07-13 06:56:42 UTC
DOM,Dominican Republic,2021,8527.0754858205,3.58043271614957,56.4690832383051,11123476.0,93.7309714425844,World Bank API,2026-07-13 06:56:42 UTC
DOM,Dominican Republic,2022,10104.2464008585,3.61088872070271,55.1665311527454,11230734.0,93.7022375646963,World Bank API,2026-07-13 06:56:42 UTC
DOM,Dominican Republic,2023,10630.431743829,3.7606477375256,58.2428049803824,11331265.0,94.3123758236054,World Bank API,2026-07-13 06:56:42 UTC
DOM,Dominican Republic,2024,10875.6618443092,,57.6509476207267,11427557.0,94.0299987792969,World Bank API,2026-07-13 06:56:42 UTC
EAR,Early-demographic dividend,2020,3185.49787368673,4.0905654220699,32.2398986816406,3396051187.0,80.3000030517578,World Bank API,2026-07-13 06:56:42 UTC
EAR,Early-demographic dividend,2021,3697.4103832017,3.86070382057691,33.4120712280273,3432026092.0,80.7099990844727,World Bank API,2026-07-13 06:56:42 UTC
EAR,Early-demographic dividend,2022,4017.48956260692,3.59546935615519,34.193359375,3470644834.0,81.2399978637695,World Bank API,2026-07-13 06:56:42 UTC
EAR,Early-demographic dividend,2023,4212.16924807645,3.393709897995,35.5325889587402,3511607650.0,81.6800003051758,World Bank API,2026-07-13 06:56:42 UTC
EAR,Early-demographic dividend,2024,4405.28492630999,,36.2870903015137,3552306404.0,82.0999984741211,World Bank API,2026-07-13 06:56:42 UTC
TEA,East Asia & Pacific (IDA & IBRD countries),2020,8485.28948088661,3.15314171737183,50.6974411010742,2095759417.0,96.2699966430664,World Bank API,2026-07-13 06:56:42 UTC
TEA,East Asia & Pacific (IDA & IBRD countries),2021,10086.4082581275,2.94517488804327,54.3689193725586,2102350702.0,96.4100036621094,World Bank API,2026-07-13 06:56:42 UTC
TEA,East Asia & Pacific (IDA & IBRD countries),2022,10220.556668162,2.28490151187525,57.9160804748535,2107261123.0,96.5500030517578,World Bank API,2026-07-13 06:56:42 UTC
TEA,East Asia & Pacific (IDA & IBRD countries),2023,10240.3474676862,3.01801614079218,60.657829284668,2111139152.0,96.6800003051758,World Bank API,2026-07-13 06:56:42 UTC
TEA,East Asia & Pacific (IDA & IBRD countries),2024,10508.2462082104,,62.1942710876465,2114653077.0,96.8099975585938,World Bank API,2026-07-13 06:56:42 UTC
EAP,East Asia & Pacific (excluding high income),2020,8391.23898302179,3.15314171737183,50.3684883117676,2121866294.0,96.3099975585938,World Bank API,2026-07-13 06:56:42 UTC
EAP,East Asia & Pacific (excluding high income),2021,9974.57917918464,2.94517488804327,53.9938011169434,2128553744.0,96.4499969482422,World Bank API,2026-07-13 06:56:42 UTC
EAP,East Asia & Pacific (excluding high income),2022,10107.0569545516,2.28490151187525,57.4992599487305,2133560408.0,96.5899963378906,World Bank API,2026-07-13 06:56:42 UTC
EAP,East Asia & Pacific (excluding high income),2023,10126.4304121407,3.01801614079218,60.2147789001465,2137527754.0,96.7200012207031,World Bank API,2026-07-13 06:56:42 UTC
EAP,East Asia & Pacific (excluding high income),2024,10391.1526101394,,61.7415199279785,2141122258.0,96.8499984741211,World Bank API,2026-07-13 06:56:42 UTC
ECU,Ecuador,2020,5463.64515348598,4.26103019714355,56.9066311483682,17546065.0,93.629997253418,World Bank API,2026-07-13 06:56:42 UTC
ECU,Ecuador,2021,6061.32350181711,3.65649008750915,,17682454.0,94.4800033569336,World Bank API,2026-07-13 06:56:42 UTC
ECU,Ecuador,2022,6515.58528418336,3.61301994323731,59.879782344866,17823897.0,96.2600021362305,World Bank API,2026-07-13 06:56:42 UTC
ECU,Ecuador,2023,6718.1447938811,3.81964993476868,67.8851161961618,17980083.0,,World Bank API,2026-07-13 06:56:42 UTC
ECU,Ecuador,2024,6826.5294137822,3.69074988365173,,18135478.0,93.4899978637695,World Bank API,2026-07-13 06:56:42 UTC
EGY,"Egypt, Arab Rep.",2020,3511.11381026379,,38.773998260498,109315124.0,,World Bank API,2026-07-13 06:56:42 UTC
EGY,"Egypt, Arab Rep.",2021,3827.35415374308,,35.1185317783157,110957008.0,82.0803858167894,World Bank API,2026-07-13 06:56:42 UTC
EGY,"Egypt, Arab Rep.",2022,4233.30783744856,,36.462230682373,112618250.0,79.4531619498685,World Bank API,2026-07-13 06:56:42 UTC
EGY,"Egypt, Arab Rep.",2023,3456.78965212363,,37.9005584716797,114535772.0,,World Bank API,2026-07-13 06:56:42 UTC
EGY,"Egypt, Arab Rep.",2024,3338.47371043679,,37.5781274463676,116538258.0,,World Bank API,2026-07-13 06:56:42 UTC
SLV,El Salvador,2020,3997.19279583709,3.66088008880615,30.9986370324013,6234673.0,89.9800033569336,World Bank API,2026-07-13 06:56:42 UTC
SLV,El Salvador,2021,4642.60743101342,3.57766008377075,30.3043325211094,6255782.0,89.0586486323527,World Bank API,2026-07-13 06:56:42 UTC
SLV,El Salvador,2022,5074.60050994225,3.26848006248474,31.4538910186841,6280319.0,89.3537151570456,World Bank API,2026-07-13 06:56:42 UTC
SLV,El Salvador,2023,5319.7195268688,3.18734002113342,32.3802636612661,6309624.0,89.8499984741211,World Bank API,2026-07-13 06:56:42 UTC
SLV,El Salvador,2024,5503.10317151907,3.31666994094849,32.8347079463918,6338193.0,89.7699966430664,World Bank API,2026-07-13 06:56:42 UTC
GNQ,Equatorial Guinea,2020,5764.05502912947,,,1716468.0,,World Bank API,2026-07-13 06:56:42 UTC
GNQ,Equatorial Guinea,2021,6945.63069794539,,,1758786.0,,World Bank API,2026-07-13 06:56:42 UTC
GNQ,Equatorial Guinea,2022,7589.29964909381,,,1803545.0,,World Bank API,2026-07-13 06:56:42 UTC
GNQ,Equatorial Guinea,2023,6788.35271638376,,,1847549.0,,World Bank API,2026-07-13 06:56:42 UTC
GNQ,Equatorial Guinea,2024,7003.58055684906,,,1892516.0,,World Bank API,2026-07-13 06:56:42 UTC
ERI,Eritrea,2020,,,,3291271.0,,World Bank API,2026-07-13 06:56:42 UTC
ERI,Eritrea,2021,,,,3350183.0,,World Bank API,2026-07-13 06:56:42 UTC
ERI,Eritrea,2022,,,,3409447.0,,World Bank API,2026-07-13 06:56:42 UTC
ERI,Eritrea,2023,,,,3470390.0,,World Bank API,2026-07-13 06:56:42 UTC
ERI,Eritrea,2024,,,,3535603.0,,World Bank API,2026-07-13 06:56:42 UTC
EST,Estonia,2020,23933.9939421065,5.44180011749268,72.0443572998047,1329522.0,,World Bank API,2026-07-13 06:56:42 UTC
EST,Estonia,2021,27951.1659277744,5.21514987945557,73.1502075195312,1330932.0,,World Bank API,2026-07-13 06:56:42 UTC
EST,Estonia,2022,28340.3826549406,5.20733976364136,71.4251937866211,1348840.0,,World Bank API,2026-07-13 06:56:42 UTC
EST,Estonia,2023,30264.0064885057,,67.6179275512695,1370286.0,,World Bank API,2026-07-13 06:56:42 UTC
EST,Estonia,2024,31428.3547816104,,65.6692276000977,1372341.0,,World Bank API,2026-07-13 06:56:42 UTC
SWZ,Eswatini,2020,3466.56936278145,5.32546270122803,,1192729.0,,World Bank API,2026-07-13 06:56:42 UTC
SWZ,Eswatini,2021,3984.00229174306,5.28714899285221,,1206593.0,,World Bank API,2026-07-13 06:56:42 UTC
SWZ,Eswatini,2022,3894.1620089869,5.57274175738511,,1218917.0,90.75,World Bank API,2026-07-13 06:56:42 UTC
SWZ,Eswatini,2023,3755.52111232464,5.00431592836751,,1230506.0,,World Bank API,2026-07-13 06:56:42 UTC
SWZ,Eswatini,2024,3909.55892378182,6.03082905337534,,1242822.0,,World Bank API,2026-07-13 06:56:42 UTC
ETH,Ethiopia,2020,829.790982552951,4.0905654220699,,118917671.0,,World Bank API,2026-07-13 06:56:42 UTC
ETH,Ethiopia,2021,893.009835441784,4.06524874309096,,122138588.0,54.8853699463392,World Bank API,2026-07-13 06:56:42 UTC
ETH,Ethiopia,2022,982.103161502198,3.73649512188829,,125384287.0,60.4599990844727,World Bank API,2026-07-13 06:56:42 UTC
ETH,Ethiopia,2023,1055.81091593061,2.9272447768927,,128691692.0,,World Bank API,2026-07-13 06:56:42 UTC
ETH,Ethiopia,2024,1133.88279681256,2.2978069565991,,132059767.0,,World Bank API,2026-07-13 06:56:42 UTC
EMU,Euro area,2020,37727.4543067337,5.14444994926452,76.9254837036133,353536838.0,,World Bank API,2026-07-13 06:56:42 UTC
EMU,Euro area,2021,42432.2915720012,4.94782495498657,79.9525680541992,353715415.0,,World Bank API,2026-07-13 06:56:42 UTC
EMU,Euro area,2022,41105.3462099324,4.74210977554321,81.6640472412109,354666175.0,,World Bank API,2026-07-13 06:56:42 UTC
EMU,Euro area,2023,44797.6445281418,,81.8938369750977,356209318.0,,World Bank API,2026-07-13 06:56:42 UTC
EMU,Euro area,2024,46424.2413084574,,81.8938369750977,357603357.0,,World Bank API,2026-07-13 06:56:42 UTC
TEC,Europe & Central Asia (IDA & IBRD countries),2020,8455.78453528889,4.40854978561401,76.050666809082,462842288.0,99.2900009155273,World Bank API,2026-07-13 06:56:42 UTC
TEC,Europe & Central Asia (IDA & IBRD countries),2021,9992.00521619821,4.11373496055603,79.2664413452148,463104389.0,99.3099975585938,World Bank API,2026-07-13 06:56:42 UTC
TEC,Europe & Central Asia (IDA & IBRD countries),2022,11422.1622613514,3.90450382025902,81.2411270141602,460942269.0,99.3300018310547,World Bank API,2026-07-13 06:56:42 UTC
TEC,Europe & Central Asia (IDA & IBRD countries),2023,12070.5942969794,3.93686432529785,82.1417770385742,458599775.0,99.3600006103516,World Bank API,2026-07-13 06:56:42 UTC
TEC,Europe & Central Asia (IDA & IBRD countries),2024,13364.4486876078,,88.6189193725586,459982788.0,99.3899993896484,World Bank API,2026-07-13 06:56:42 UTC
ECA,Europe & Central Asia (excluding high income),2020,5734.46191312695,4.38613486289978,74.5084381103516,250351240.0,98.8300018310547,World Bank API,2026-07-13 06:56:42 UTC
ECA,Europe & Central Asia (excluding high income),2021,6632.57221034255,4.13580989837646,77.9448471069336,251867727.0,98.870002746582,World Bank API,2026-07-13 06:56:42 UTC
ECA,Europe & Central Asia (excluding high income),2022,7264.37321853889,3.66751503944397,79.0034332275391,250514347.0,98.9100036621094,World Bank API,2026-07-13 06:56:42 UTC
ECA,Europe & Central Asia (excluding high income),2023,8609.12296290637,3.70918011665344,79.1041488647461,248718948.0,98.9599990844727,World Bank API,2026-07-13 06:56:42 UTC
ECA,Europe & Central Asia (excluding high income),2024,9801.70054676084,,85.1110763549805,250394482.0,99.0199966430664,World Bank API,2026-07-13 06:56:42 UTC
FRO,Faroe Islands,2020,62247.9273907098,,,52561.0,,World Bank API,2026-07-13 06:56:42 UTC
FRO,Faroe Islands,2021,69421.6981686515,,,53291.0,,World Bank API,2026-07-13 06:56:42 UTC
FRO,Faroe Islands,2022,67069.3987440509,,,53903.0,,World Bank API,2026-07-13 06:56:42 UTC
FRO,Faroe Islands,2023,72486.6910957957,,,54398.0,,World Bank API,2026-07-13 06:56:42 UTC
FRO,Faroe Islands,2024,74175.2776311377,,,54640.0,,World Bank API,2026-07-13 06:56:42 UTC
FJI,Fiji,2020,4620.6457238014,5.80519512902055,83.7613654490349,914963.0,,World Bank API,2026-07-13 06:56:42 UTC
FJI,Fiji,2021,4536.73312110335,4.8526862712935,76.7030156165859,916711.0,,World Bank API,2026-07-13 06:56:42 UTC
FJI,Fiji,2022,5414.12092119088,3.93839539074194,68.7794855157684,919422.0,,World Bank API,2026-07-13 06:56:42 UTC
FJI,Fiji,2023,5926.20586394763,4.24679790890603,60.9679066767014,924145.0,,World Bank API,2026-07-13 06:56:42 UTC
FJI,Fiji,2024,6425.74151715712,,75.0089752283697,928784.0,,World Bank API,2026-07-13 06:56:42 UTC
FIN,Finland,2020,48828.6846862799,6.6812801361084,96.4726333618164,5529543.0,,World Bank API,2026-07-13 06:56:42 UTC
FIN,Finland,2021,53099.1351400148,6.58820009231567,100.868072509766,5541017.0,,World Bank API,2026-07-13 06:56:42 UTC
FIN,Finland,2022,50440.560224974,6.37578010559082,104.944221496582,5556106.0,,World Bank API,2026-07-13 06:56:42 UTC
FIN,Finland,2023,52864.6931581216,,108.130409240723,5583911.0,,World Bank API,2026-07-13 06:56:42 UTC
FIN,Finland,2024,53155.5451165897,,110.304496765137,5619911.0,,World Bank API,2026-07-13 06:56:42 UTC
FRA,France,2020,39169.8606000707,5.65871000289917,68.8709411621094,67601110.0,,World Bank API,2026-07-13 06:56:42 UTC
FRA,France,2021,43725.0999521245,5.41743993759155,69.9397888183594,67842811.0,,World Bank API,2026-07-13 06:56:42 UTC
FRA,France,2022,40988.6396406579,5.32434988021851,71.5107269287109,68184457.0,,World Bank API,2026-07-13 06:56:42 UTC
FRA,France,2023,44700.1384177544,,70.4536437988281,68372286.0,,World Bank API,2026-07-13 06:56:42 UTC
FRA,France,2024,46103.0840855884,,71.5346908569336,68551653.0,,World Bank API,2026-07-13 06:56:42 UTC
PYF,French Polynesia,2020,19966.4838503859,,,279209.0,,World Bank API,2026-07-13 06:56:42 UTC
PYF,French Polynesia,2021,21426.3854449835,,,279792.0,,World Bank API,2026-07-13 06:56:42 UTC
PYF,French Polynesia,2022,20053.9569369322,,,280378.0,,World Bank API,2026-07-13 06:56:42 UTC
PYF,French Polynesia,2023,21832.2831795569,,,281118.0,,World Bank API,2026-07-13 06:56:42 UTC
PYF,French Polynesia,2024,22439.8838746025,,,281807.0,,World Bank API,2026-07-13 06:56:42 UTC
GAB,Gabon,2020,6605.80346077904,3.39874087928788,,2322539.0,,World Bank API,2026-07-13 06:56:42 UTC
GAB,Gabon,2021,8181.40914134398,2.7007928993976,,2376722.0,88.8600006103516,World Bank API,2026-07-13 06:56:42 UTC
GAB,Gabon,2022,8409.20741452279,2.20773650357931,,2430747.0,,World Bank API,2026-07-13 06:56:42 UTC
GAB,Gabon,2023,7802.82433276138,2.31594287726056,,2484789.0,,World Bank API,2026-07-13 06:56:42 UTC
GAB,Gabon,2024,8230.04311451151,,,2538952.0,,World Bank API,2026-07-13 06:56:42 UTC
GMB,"Gambia, The",2020,720.335143352133,2.88734569797808,,2515733.0,,World Bank API,2026-07-13 06:56:42 UTC
GMB,"Gambia, The",2021,781.890925169531,3.04477694635226,,2576010.0,51.6399993896484,World Bank API,2026-07-13 06:56:42 UTC
GMB,"Gambia, The",2022,836.244875868476,2.89168744551701,,2636470.0,,World Bank API,2026-07-13 06:56:42 UTC
GMB,"Gambia, The",2023,883.024111978927,2.80838156544977,,2697845.0,,World Bank API,2026-07-13 06:56:42 UTC
GMB,"Gambia, The",2024,871.340287547821,,13.4765901565552,2759988.0,,World Bank API,2026-07-13 06:56:42 UTC
GEO,Georgia,2020,4300.85701291207,3.80951130708125,71.8064531290391,3722716.0,99.8930662080586,World Bank API,2026-07-13 06:56:42 UTC
GEO,Georgia,2021,5083.60695484577,3.59441995620727,77.2303110681266,3708610.0,99.9180842054209,World Bank API,2026-07-13 06:56:42 UTC
GEO,Georgia,2022,6729.84659930283,3.75498008728027,79.3253367493498,3712502.0,99.5699996948242,World Bank API,2026-07-13 06:56:42 UTC
GEO,Georgia,2023,8283.66960652261,3.70918011665344,78.2652247393707,3715483.0,99.5599975585938,World Bank API,2026-07-13 06:56:42 UTC
GEO,Georgia,2024,8967.67525638987,3.98011682083814,,3812518.0,99.6800003051758,World Bank API,2026-07-13 06:56:42 UTC
DEU,Germany,2020,47394.8734504469,5.51600980758667,72.3894195556641,83160871.0,,World Bank API,2026-07-13 06:56:42 UTC
DEU,Germany,2021,52349.2459994422,5.36734008789062,75.6655426025391,83196078.0,,World Bank API,2026-07-13 06:56:42 UTC
DEU,Germany,2022,50506.5179638543,5.23916006088257,77.3656997680664,83177813.0,,World Bank API,2026-07-13 06:56:42 UTC
DEU,Germany,2023,54776.7668235491,,78.5947494506836,83287273.0,,World Bank API,2026-07-13 06:56:42 UTC
DEU,Germany,2024,56103.7323182554,,76.7096862792969,83516593.0,,World Bank API,2026-07-13 06:56:42 UTC
GHA,Ghana,2020,2195.45481659987,3.40915991351725,18.6139938594155,31887809.0,,World Bank API,2026-07-13 06:56:42 UTC
GHA,Ghana,2021,2445.18662529344,3.4005042684722,19.2005186528071,32518665.0,76.4899978637695,World Bank API,2026-07-13 06:56:42 UTC
GHA,Ghana,2022,2229.89122654479,2.90963831638452,20.44559258931,33149152.0,,World Bank API,2026-07-13 06:56:42 UTC
GHA,Ghana,2023,2383.90410476221,,22.0958254757285,33787914.0,,World Bank API,2026-07-13 06:56:42 UTC
GHA,Ghana,2024,2419.2518672482,,21.330810546875,34427414.0,,World Bank API,2026-07-13 06:56:42 UTC
GIB,Gibraltar,2020,,,,36173.0,,World Bank API,2026-07-13 06:56:42 UTC
GIB,Gibraltar,2021,,,,36858.0,,World Bank API,2026-07-13 06:56:42 UTC
GIB,Gibraltar,2022,,,,37609.0,,World Bank API,2026-07-13 06:56:42 UTC
GIB,Gibraltar,2023,,,,38471.0,,World Bank API,2026-07-13 06:56:42 UTC
GIB,Gibraltar,2024,,,,39329.0,,World Bank API,2026-07-13 06:56:42 UTC
